DependencyCount, ThrowsException, ModifiesParameters, UnknownMethod, ModifiesLocalState, ReadsLocalState, ModifiesGlobalState, ReadsGlobalState, Bug
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
8, 0, 0, 3, 0, 0, 0, 4, 0
156, 0, 0, 37, 3, 81, 0, 17, 0
158, 0, 0, 37, 3, 81, 0, 17, 0
12, 0, 0, 3, 0, 0, 0, 0, 0
156, 0, 0, 37, 3, 81, 0, 17, 0
12, 0, 0, 3, 0, 0, 0, 0, 0
14, 0, 0, 3, 0, 2, 0, 0, 0
14, 0, 0, 3, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 0, 2, 0, 0, 0, 7, 0
60, 1, 0, 19, 1, 12, 0, 7, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
148, 0, 0, 35, 3, 81, 0, 13, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
160, 0, 0, 38, 3, 81, 0, 17, 0
158, 0, 0, 38, 3, 81, 0, 17, 0
566, 2, 0, 143, 10, 255, 0, 54, 0
50, 1, 0, 14, 0, 12, 2, 3, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
4, 0, 0, 1, 0, 1, 0, 1, 0
6, 0, 0, 3, 0, 0, 0, 2, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
16, 0, 0, 4, 0, 1, 0, 1, 0
16, 0, 0, 4, 0, 1, 0, 1, 0
112, 2, 0, 29, 0, 15, 2, 17, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
8, 2, 0, 4, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
20, 0, 0, 4, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
4, 2, 0, 2, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
4, 0, 0, 0, 0, 2, 0, 0, 0
4, 2, 0, 2, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
4, 2, 0, 2, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
8, 0, 0, 0, 0, 4, 0, 0, 0
4, 2, 0, 2, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
28, 3, 0, 3, 4, 22, 0, 11, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
26, 3, 0, 3, 4, 21, 0, 11, 0
68, 4, 3, 14, 23, 67, 0, 25, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
66, 4, 5, 14, 18, 65, 0, 27, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
16, 1, 0, 2, 0, 6, 0, 10, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
26, 3, 0, 3, 4, 21, 0, 11, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
38, 3, 0, 5, 4, 26, 0, 22, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
154, 11, 5, 24, 27, 122, 0, 71, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
12, 0, 0, 5, 0, 3, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
172, 12, 5, 27, 27, 127, 0, 86, 0
2, 0, 0, 0, 0, 2, 0, 0, 0
2, 0, 0, 0, 0, 2, 0, 0, 0
2, 0, 0, 0, 0, 2, 0, 0, 0
2, 0, 0, 0, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
10, 0, 0, 3, 0, 7, 0, 0, 0
18, 0, 0, 5, 0, 7, 0, 1, 0
12, 0, 0, 3, 0, 7, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 3, 0, 7, 0, 0, 0
18, 0, 0, 5, 0, 7, 0, 1, 0
12, 0, 0, 3, 0, 7, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 2, 0, 0, 0
24, 1, 0, 3, 2, 12, 0, 1, 0
54, 4, 1, 9, 5, 37, 0, 28, 0
16, 0, 1, 3, 1, 10, 0, 2, 0
14, 0, 1, 2, 1, 9, 0, 2, 0
0, 0, 0, 0, 1, 2, 0, 0, 0
4, 0, 2, 0, 8, 3, 0, 0, 0
88, 2, 6, 14, 30, 69, 0, 17, 0
0, 0, 0, 0, 5, 5, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
124, 6, 6, 20, 34, 90, 0, 36, 0
126, 6, 6, 21, 34, 91, 0, 36, 0
38, 2, 1, 7, 13, 33, 0, 11, 0
32, 3, 0, 3, 4, 23, 0, 12, 0
82, 5, 1, 14, 10, 35, 0, 45, 0
68, 4, 3, 14, 23, 69, 0, 25, 0
66, 4, 5, 14, 18, 67, 0, 27, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 26, 0
72, 4, 3, 15, 23, 69, 0, 26, 0
66, 4, 5, 14, 18, 65, 0, 28, 0
70, 4, 5, 15, 18, 67, 0, 28, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 26, 0
72, 4, 3, 15, 23, 69, 0, 26, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
90, 6, 1, 18, 5, 31, 0, 39, 0
14, 0, 1, 2, 1, 6, 0, 2, 0
14, 0, 1, 2, 1, 6, 0, 2, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
8, 0, 0, 2, 1, 3, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 26, 0
66, 4, 5, 14, 18, 65, 0, 28, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 26, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 25, 0
66, 4, 5, 14, 18, 65, 0, 27, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 25, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
68, 4, 3, 14, 23, 67, 0, 25, 0
66, 4, 5, 14, 18, 65, 0, 27, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
70, 4, 3, 15, 23, 68, 0, 26, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
70, 4, 3, 15, 23, 68, 0, 26, 0
14, 0, 0, 4, 1, 6, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
6, 0, 0, 1, 1, 0, 0, 0, 0
8, 0, 0, 2, 0, 2, 0, 0, 0
22, 0, 0, 5, 0, 3, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 0, 4, 4, 0, 0, 0
4, 0, 0, 0, 3, 4, 0, 0, 0
4, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
22, 0, 0, 7, 1, 3, 0, 0, 0
0, 1, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0, 2, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 2, 4, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 1, 1, 0, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 1, 0, 0, 0, 0, 0, 0, 0
16, 2, 0, 3, 2, 0, 0, 0, 0
34, 3, 0, 6, 3, 0, 0, 0, 0
50, 5, 0, 8, 4, 3, 0, 1, 0
50, 5, 0, 9, 5, 1, 0, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
0, 1, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 0, 0, 1, 0
6, 0, 0, 2, 0, 0, 0, 1, 0
6, 0, 0, 2, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
4, 0, 0, 1, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
6, 1, 0, 3, 1, 4, 0, 0, 0
2, 0, 0, 1, 1, 1, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 3, 0, 8, 0, 0, 0
8, 0, 0, 4, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
4, 1, 0, 2, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 0, 0
12, 1, 0, 6, 0, 0, 0, 0, 0
428, 8, 0, 72, 22, 89, 0, 0, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
438, 8, 0, 74, 22, 89, 0, 0, 0
880, 16, 0, 149, 44, 179, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
888, 16, 0, 149, 44, 179, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
100, 4, 0, 30, 2, 0, 0, 12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 1, 0
10, 0, 0, 0, 0, 9, 0, 3, 0
16, 0, 0, 0, 0, 10, 0, 4, 0
2, 0, 0, 1, 1, 1, 0, 0, 0
10, 0, 0, 5, 3, 10, 0, 3, 0
62, 6, 0, 18, 16, 45, 0, 11, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
18, 0, 0, 0, 0, 10, 0, 6, 0
26, 4, 0, 7, 8, 17, 0, 4, 0
28, 4, 0, 7, 8, 17, 0, 5, 0
12, 0, 0, 0, 0, 9, 0, 3, 0
32, 4, 0, 7, 8, 18, 0, 7, 0
34, 4, 0, 7, 9, 19, 0, 8, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
50, 2, 0, 15, 1, 0, 0, 6, 0
12, 0, 0, 0, 0, 2, 0, 4, 0
2, 0, 0, 1, 1, 1, 0, 0, 0
40, 4, 0, 8, 9, 22, 0, 6, 0
28, 4, 0, 7, 8, 18, 0, 5, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
50, 2, 0, 15, 1, 0, 0, 6, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
12, 0, 0, 0, 0, 2, 0, 4, 0
26, 0, 0, 6, 5, 15, 0, 5, 0
24, 0, 0, 5, 3, 14, 0, 7, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
100, 4, 0, 30, 2, 0, 0, 12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
28, 0, 0, 3, 3, 6, 0, 1, 0
30, 0, 0, 3, 3, 6, 0, 1, 0
16, 0, 0, 6, 5, 14, 0, 3, 0
4, 0, 0, 0, 0, 3, 0, 0, 0
28, 6, 0, 7, 8, 19, 0, 4, 0
12, 0, 0, 5, 3, 11, 0, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
168, 12, 0, 43, 38, 98, 0, 21, 0
338, 24, 0, 86, 76, 196, 0, 42, 0
350, 24, 0, 86, 76, 207, 0, 45, 0
352, 24, 0, 86, 76, 208, 0, 45, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
1442, 96, 0, 348, 308, 838, 0, 181, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
358, 24, 0, 86, 76, 208, 0, 47, 0
26, 4, 0, 7, 8, 16, 0, 4, 0
28, 4, 0, 7, 8, 16, 0, 5, 0
352, 24, 0, 86, 76, 207, 0, 45, 0
32, 4, 0, 7, 8, 17, 0, 7, 0
34, 4, 0, 7, 8, 17, 0, 8, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
100, 4, 0, 30, 2, 0, 0, 12, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
28, 0, 0, 3, 3, 6, 0, 1, 0
168, 12, 0, 43, 38, 98, 0, 21, 0
338, 24, 0, 86, 76, 196, 0, 42, 0
350, 24, 0, 86, 76, 207, 0, 45, 0
352, 24, 0, 86, 76, 208, 0, 45, 0
2, 0, 0, 0, 0, 0, 0, 1, 0
1436, 96, 0, 348, 308, 838, 0, 181, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
358, 24, 0, 86, 76, 208, 0, 47, 0
26, 4, 0, 7, 8, 17, 0, 4, 0
28, 4, 0, 7, 8, 17, 0, 5, 0
352, 24, 0, 86, 76, 207, 0, 45, 0
32, 4, 0, 7, 8, 18, 0, 7, 0
34, 4, 0, 7, 9, 19, 0, 8, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
820, 15, 0, 126, 51, 194, 0, 23, 0
0, 0, 0, 0, 1, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
86, 3, 0, 21, 1, 8, 0, 9, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
136, 5, 0, 36, 2, 10, 0, 15, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
136, 5, 0, 36, 2, 9, 0, 15, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
140, 6, 0, 37, 2, 10, 0, 16, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
140, 6, 0, 37, 2, 9, 0, 16, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
138, 6, 0, 37, 2, 10, 0, 15, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
138, 6, 0, 37, 2, 9, 0, 15, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
10, 0, 0, 5, 2, 4, 0, 1, 0
6, 0, 0, 3, 3, 3, 0, 0, 0
6, 0, 0, 3, 0, 1, 0, 0, 0
4, 0, 0, 1, 0, 1, 0, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 0, 0, 0, 0
64, 0, 0, 24, 2, 8, 0, 7, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
12, 0, 0, 5, 0, 1, 0, 0, 0
22, 0, 0, 7, 0, 1, 0, 0, 0
50, 0, 0, 16, 2, 4, 0, 1, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
10, 0, 0, 4, 1, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
330, 6, 0, 58, 22, 104, 0, 19, 0
8, 1, 0, 2, 0, 1, 0, 2, 0
18, 5, 0, 5, 0, 5, 0, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
34, 4, 0, 8, 0, 1, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
18, 4, 0, 6, 0, 1, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
20, 0, 0, 5, 3, 4, 0, 1, 0
22, 0, 0, 5, 3, 4, 0, 1, 0
24, 0, 0, 5, 3, 4, 0, 1, 0
2, 0, 1, 0, 2, 3, 0, 0, 0
4, 0, 1, 0, 2, 3, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
